transaction_id,transaction_date,region,category,revenue,refunded,refund_amount
TX-0000431,2024-01-30,West Midlands,Training,155.59,0,0.0
TX-0000432,2024-01-30,London,Subscription,46.75,0,0.0
TX-0000433,2024-01-30,London,Consulting,564.31,0,0.0
TX-0000434,2024-01-30,East Midlands,Subscription,56.26,0,0.0
TX-0000435,2024-01-30,North West,Subscription,53.64,0,0.0
TX-0000436,2024-01-30,West Midlands,Training,211.89,0,0.0
TX-0000437,2024-01-30,Yorkshire,Training,219.86,0,0.0
TX-0000438,2024-01-31,Yorkshire,Training,236.74,0,0.0
TX-0000439,2024-01-31,North West,Training,347.21,1,288.65
TX-0000440,2024-01-31,Yorkshire,Consulting,592.68,0,0.0
TX-0000441,2024-01-31,East Midlands,Training,282.77,0,0.0
TX-0000442,2024-01-31,West Midlands,Training,240.35,0,0.0
TX-0000443,2024-01-31,London,Training,145.06,0,0.0
TX-0000444,2024-01-31,East Midlands,Training,215.67,0,0.0
TX-0000445,2024-01-31,Yorkshire,Training,242.09,0,0.0
TX-0000446,2024-01-31,London,Consulting,422.7,0,0.0
TX-0000447,2024-01-31,Yorkshire,Subscription,39.95,0,0.0
TX-0000448,2024-01-31,London,Subscription,55.04,0,0.0
TX-0000449,2024-01-31,Yorkshire,Consulting,483.13,0,0.0
TX-0000450,2024-01-31,London,Consulting,612.81,0,0.0
TX-0000451,2024-01-31,West Midlands,Training,165.54,0,0.0
TX-0000452,2024-01-31,East Midlands,Consulting,420.87,0,0.0
TX-0000453,2024-01-31,North West,Training,287.32,0,0.0
TX-0000454,2024-01-31,West Midlands,Training,70.24,0,0.0
TX-0000455,2024-01-31,North West,Training,213.21,0,0.0
TX-0000456,2024-01-31,London,Consulting,659.57,0,0.0
TX-0000457,2024-02-01,London,Subscription,38.44,0,0.0
TX-0000458,2024-02-01,Yorkshire,Subscription,30.44,0,0.0
TX-0000459,2024-02-01,East Midlands,Training,190.07,0,0.0
TX-0000460,2024-02-01,East Midlands,Subscription,92.91,0,0.0
TX-0000461,2024-02-01,East Midlands,Consulting,488.28,0,0.0
TX-0000462,2024-02-01,East Midlands,Training,50.0,0,0.0
TX-0000463,2024-02-01,North West,Training,279.47,0,0.0
TX-0000464,2024-02-01,Yorkshire,Training,152.95,0,0.0
TX-0000465,2024-02-01,West Midlands,Subscription,69.83,0,0.0
TX-0000466,2024-02-01,London,Training,204.54,0,0.0
TX-0000467,2024-02-01,Yorkshire,Subscription,56.96,0,0.0
TX-0000468,2024-02-01,Yorkshire,Subscription,30.42,0,0.0
TX-0000469,2024-02-01,West Midlands,Consulting,397.88,0,0.0
TX-0000470,2024-02-01,North West,Consulting,168.21,0,0.0
TX-0000471,2024-02-01,Yorkshire,Subscription,45.26,0,0.0
TX-0000472,2024-02-01,West Midlands,Training,145.5,0,0.0
TX-0000473,2024-02-01,East Midlands,Training,239.18,0,0.0
TX-0000474,2024-02-01,East Midlands,Subscription,33.42,0,0.0
TX-0000475,2024-02-01,North West,Training,186.64,0,0.0
TX-0000476,2024-02-02,London,Consulting,426.39,0,0.0
TX-0000477,2024-02-02,East Midlands,Training,273.52,0,0.0
TX-0000478,2024-02-02,East Midlands,Subscription,39.86,0,0.0
TX-0000479,2024-02-02,Yorkshire,Training,161.88,0,0.0
TX-0000480,2024-02-02,Yorkshire,Subscription,69.43,0,0.0
TX-0000481,2024-02-02,London,Subscription,47.87,0,0.0
TX-0000482,2024-02-02,West Midlands,Subscription,60.37,0,0.0
TX-0000483,2024-02-02,Yorkshire,Training,50.0,0,0.0
TX-0000484,2024-02-02,East Midlands,Subscription,59.53,0,0.0
TX-0000485,2024-02-02,West Midlands,Training,275.1,0,0.0
TX-0000486,2024-02-02,Yorkshire,Training,209.06,0,0.0
TX-0000487,2024-02-02,West Midlands,Consulting,681.89,0,0.0
TX-0000488,2024-02-02,East Midlands,Consulting,444.82,0,0.0
TX-0000489,2024-02-02,East Midlands,Training,154.68,0,0.0
TX-0000490,2024-02-03,Yorkshire,Training,109.36,0,0.0
TX-0000491,2024-02-03,North West,Subscription,30.94,0,0.0
TX-0000492,2024-02-03,East Midlands,Consulting,325.89,0,0.0
TX-0000493,2024-02-03,East Midlands,Training,146.24,0,0.0
TX-0000494,2024-02-03,East Midlands,Training,221.06,0,0.0
TX-0000495,2024-02-03,West Midlands,Training,296.42,0,0.0
TX-0000496,2024-02-03,London,Training,169.22,0,0.0
TX-0000497,2024-02-03,Yorkshire,Subscription,96.42,0,0.0
TX-0000498,2024-02-03,East Midlands,Training,161.84,0,0.0
TX-0000499,2024-02-03,East Midlands,Subscription,73.79,0,0.0
TX-0000500,2024-02-03,London,Subscription,67.73,0,0.0
TX-0000501,2024-02-03,North West,Training,112.72,0,0.0
TX-0000502,2024-02-04,North West,Training,132.03,0,0.0
TX-0000503,2024-02-04,Yorkshire,Training,289.73,0,0.0
TX-0000504,2024-02-04,West Midlands,Subscription,21.42,0,0.0
TX-0000505,2024-02-04,North West,Subscription,48.89,0,0.0
TX-0000506,2024-02-04,London,Subscription,71.43,0,0.0
TX-0000507,2024-02-04,Yorkshire,Training,415.88,0,0.0
TX-0000508,2024-02-04,London,Training,208.73,0,0.0
TX-0000509,2024-02-05,London,Subscription,104.45,0,0.0
TX-0000510,2024-02-05,Yorkshire,Subscription,48.55,0,0.0
TX-0000511,2024-02-05,East Midlands,Training,247.37,0,0.0
TX-0000512,2024-02-05,Yorkshire,Training,275.28,0,0.0
TX-0000513,2024-02-05,North West,Training,98.97,0,0.0
TX-0000514,2024-02-05,East Midlands,Consulting,161.12,0,0.0
TX-0000515,2024-02-05,Yorkshire,Training,99.31,0,0.0
TX-0000516,2024-02-05,North West,Training,202.48,0,0.0
TX-0000517,2024-02-05,North West,Training,263.49,0,0.0
TX-0000518,2024-02-05,London,Training,139.4,0,0.0
TX-0000519,2024-02-06,East Midlands,Training,225.99,0,0.0
TX-0000520,2024-02-06,North West,Training,184.92,0,0.0
TX-0000521,2024-02-06,North West,Subscription,33.41,0,0.0
TX-0000522,2024-02-06,London,Subscription,47.1,0,0.0
TX-0000523,2024-02-06,East Midlands,Consulting,382.49,0,0.0
TX-0000524,2024-02-06,London,Training,86.54,0,0.0
TX-0000525,2024-02-06,London,Subscription,52.7,0,0.0
TX-0000526,2024-02-06,Yorkshire,Training,117.55,0,0.0
TX-0000527,2024-02-06,North West,Subscription,74.0,0,0.0
TX-0000528,2024-02-06,London,Training,107.89,0,0.0
TX-0000529,2024-02-06,London,Subscription,31.52,0,0.0
TX-0000530,2024-02-06,West Midlands,Training,122.09,0,0.0
TX-0000531,2024-02-06,London,Subscription,62.1,0,0.0
TX-0000532,2024-02-06,Yorkshire,Training,304.65,0,0.0
TX-0000533,2024-02-06,North West,Training,100.91,0,0.0
TX-0000534,2024-02-06,North West,Training,250.54,0,0.0
TX-0000535,2024-02-06,North West,Training,259.51,0,0.0
TX-0000536,2024-02-07,London,Training,170.14,0,0.0
TX-0000537,2024-02-07,London,Subscription,57.25,0,0.0
TX-0000538,2024-02-07,London,Training,168.1,0,0.0
TX-0000539,2024-02-07,Yorkshire,Training,212.86,0,0.0
TX-0000540,2024-02-07,West Midlands,Consulting,506.31,0,0.0
TX-0000541,2024-02-07,Yorkshire,Consulting,776.99,0,0.0
TX-0000542,2024-02-07,North West,Consulting,352.18,0,0.0
TX-0000543,2024-02-07,London,Training,284.54,0,0.0
TX-0000544,2024-02-07,London,Consulting,459.45,0,0.0
TX-0000545,2024-02-07,Yorkshire,Training,163.64,0,0.0
TX-0000546,2024-02-07,Yorkshire,Consulting,245.29,0,0.0
TX-0000547,2024-02-07,London,Subscription,28.5,0,0.0
TX-0000548,2024-02-07,East Midlands,Subscription,15.67,0,0.0
TX-0000549,2024-02-07,West Midlands,Consulting,497.03,0,0.0
TX-0000550,2024-02-07,London,Subscription,67.44,0,0.0
TX-0000551,2024-02-07,East Midlands,Consulting,279.39,0,0.0
TX-0000552,2024-02-07,Yorkshire,Subscription,72.97,0,0.0
TX-0000553,2024-02-08,North West,Training,265.91,0,0.0
TX-0000554,2024-02-08,East Midlands,Training,245.58,0,0.0
TX-0000555,2024-02-08,North West,Subscription,52.77,0,0.0
TX-0000556,2024-02-08,London,Consulting,586.54,1,241.74
TX-0000557,2024-02-08,London,Training,246.81,0,0.0
TX-0000558,2024-02-08,London,Training,105.82,0,0.0
TX-0000559,2024-02-08,East Midlands,Training,326.02,0,0.0
TX-0000560,2024-02-08,London,Consulting,417.12,0,0.0
TX-0000561,2024-02-08,North West,Subscription,99.25,0,0.0
TX-0000562,2024-02-08,East Midlands,Training,149.62,0,0.0
TX-0000563,2024-02-08,West Midlands,Consulting,100.0,0,0.0
TX-0000564,2024-02-08,West Midlands,Training,266.66,0,0.0
TX-0000565,2024-02-08,Yorkshire,Consulting,760.35,0,0.0
TX-0000566,2024-02-08,North West,Subscription,54.25,0,0.0
TX-0000567,2024-02-08,North West,Subscription,63.37,0,0.0
TX-0000568,2024-02-09,North West,Training,391.03,0,0.0
TX-0000569,2024-02-09,London,Training,180.21,0,0.0
TX-0000570,2024-02-09,Yorkshire,Training,166.02,0,0.0
TX-0000571,2024-02-09,North West,Subscription,33.81,0,0.0
TX-0000572,2024-02-09,West Midlands,Training,134.23,0,0.0
TX-0000573,2024-02-09,East Midlands,Training,210.84,0,0.0
TX-0000574,2024-02-09,London,Subscription,70.07,0,0.0
TX-0000575,2024-02-09,Yorkshire,Training,371.06,0,0.0
TX-0000576,2024-02-09,East Midlands,Consulting,730.63,0,0.0
TX-0000577,2024-02-09,West Midlands,Consulting,501.46,0,0.0
TX-0000578,2024-02-09,North West,Subscription,64.32,0,0.0
TX-0000579,2024-02-09,London,Training,258.0,0,0.0
TX-0000580,2024-02-09,West Midlands,Training,212.03,0,0.0
TX-0000581,2024-02-09,North West,Consulting,737.6,0,0.0
TX-0000582,2024-02-09,East Midlands,Training,169.18,0,0.0
TX-0000583,2024-02-09,London,Training,197.46,0,0.0
TX-0000584,2024-02-09,London,Subscription,31.55,0,0.0
TX-0000585,2024-02-09,London,Training,111.17,0,0.0
TX-0000586,2024-02-09,West Midlands,Training,255.39,0,0.0
TX-0000587,2024-02-09,London,Training,302.02,0,0.0
TX-0000588,2024-02-09,West Midlands,Training,293.96,1,214.48
TX-0000589,2024-02-10,North West,Subscription,51.87,0,0.0
TX-0000590,2024-02-10,West Midlands,Consulting,395.48,0,0.0
TX-0000591,2024-02-10,West Midlands,Training,256.6,0,0.0
TX-0000592,2024-02-10,East Midlands,Subscription,67.42,0,0.0
TX-0000593,2024-02-10,Yorkshire,Consulting,516.64,0,0.0
TX-0000594,2024-02-10,East Midlands,Consulting,650.98,0,0.0
TX-0000595,2024-02-10,London,Training,227.94,0,0.0
TX-0000596,2024-02-10,East Midlands,Training,217.79,0,0.0
TX-0000597,2024-02-11,London,Consulting,458.57,0,0.0
TX-0000598,2024-02-11,London,Consulting,493.0,0,0.0
TX-0000599,2024-02-11,West Midlands,Training,168.11,0,0.0
TX-0000600,2024-02-11,Yorkshire,Training,184.45,0,0.0
TX-0000601,2024-02-11,West Midlands,Training,245.26,0,0.0
TX-0000602,2024-02-11,East Midlands,Training,325.28,0,0.0
TX-0000603,2024-02-11,London,Consulting,484.05,0,0.0
TX-0000604,2024-02-11,London,Consulting,637.97,0,0.0
TX-0000605,2024-02-12,Yorkshire,Training,289.88,0,0.0
TX-0000606,2024-02-12,Yorkshire,Consulting,551.8,0,0.0
TX-0000607,2024-02-12,London,Training,317.85,0,0.0
TX-0000608,2024-02-12,London,Subscription,91.22,0,0.0
TX-0000609,2024-02-12,Yorkshire,Training,264.1,0,0.0
TX-0000610,2024-02-12,North West,Training,264.69,0,0.0
TX-0000611,2024-02-12,London,Training,306.61,0,0.0
TX-0000612,2024-02-12,West Midlands,Subscription,52.49,0,0.0
TX-0000613,2024-02-12,London,Consulting,420.06,0,0.0
TX-0000614,2024-02-12,London,Training,296.63,0,0.0
TX-0000615,2024-02-12,North West,Training,133.76,0,0.0
TX-0000616,2024-02-12,London,Subscription,27.66,0,0.0
TX-0000617,2024-02-12,Yorkshire,Training,151.8,0,0.0
TX-0000618,2024-02-12,West Midlands,Training,273.36,0,0.0
TX-0000619,2024-02-12,North West,Training,244.15,0,0.0
TX-0000620,2024-02-12,Yorkshire,Subscription,59.15,0,0.0
TX-0000621,2024-02-12,East Midlands,Training,221.07,0,0.0
TX-0000622,2024-02-13,London,Subscription,40.99,0,0.0
TX-0000623,2024-02-13,West Midlands,Consulting,624.38,0,0.0
TX-0000624,2024-02-13,Yorkshire,Training,221.14,0,0.0
TX-0000625,2024-02-13,East Midlands,Training,276.34,0,0.0
TX-0000626,2024-02-13,East Midlands,Consulting,540.08,0,0.0
TX-0000627,2024-02-13,East Midlands,Consulting,435.53,0,0.0
TX-0000628,2024-02-13,North West,Consulting,380.7,0,0.0
TX-0000629,2024-02-13,East Midlands,Subscription,48.83,0,0.0
TX-0000630,2024-02-13,West Midlands,Training,269.48,0,0.0
TX-0000631,2024-02-13,Yorkshire,Consulting,567.64,0,0.0
TX-0000632,2024-02-14,Yorkshire,Training,146.62,0,0.0
TX-0000633,2024-02-14,London,Training,226.32,0,0.0
TX-0000634,2024-02-14,North West,Training,297.55,0,0.0
TX-0000635,2024-02-14,West Midlands,Subscription,63.79,0,0.0
TX-0000636,2024-02-14,East Midlands,Training,327.79,0,0.0
TX-0000637,2024-02-14,East Midlands,Consulting,336.42,0,0.0
TX-0000638,2024-02-14,Yorkshire,Training,264.15,0,0.0
TX-0000639,2024-02-14,North West,Training,198.46,0,0.0
TX-0000640,2024-02-14,London,Consulting,291.97,0,0.0
TX-0000641,2024-02-14,East Midlands,Training,50.0,0,0.0
TX-0000642,2024-02-14,London,Subscription,53.79,0,0.0
TX-0000643,2024-02-14,Yorkshire,Consulting,454.69,0,0.0
TX-0000644,2024-02-14,London,Training,252.1,0,0.0
TX-0000645,2024-02-14,London,Subscription,82.63,0,0.0
TX-0000646,2024-02-14,East Midlands,Subscription,66.41,0,0.0
TX-0000647,2024-02-14,East Midlands,Training,195.67,0,0.0
TX-0000648,2024-02-14,East Midlands,Training,145.52,0,0.0
TX-0000649,2024-02-14,West Midlands,Consulting,360.32,0,0.0
TX-0000650,2024-02-14,North West,Consulting,500.26,0,0.0
TX-0000651,2024-02-14,North West,Subscription,26.36,0,0.0
TX-0000652,2024-02-14,East Midlands,Consulting,214.72,0,0.0
TX-0000653,2024-02-14,London,Training,210.19,0,0.0
TX-0000654,2024-02-14,North West,Training,329.38,0,0.0
TX-0000655,2024-02-15,East Midlands,Consulting,394.85,0,0.0
TX-0000656,2024-02-15,East Midlands,Training,127.93,0,0.0
TX-0000657,2024-02-15,London,Training,173.29,0,0.0
TX-0000658,2024-02-15,West Midlands,Subscription,69.87,0,0.0
TX-0000659,2024-02-15,North West,Training,174.31,0,0.0
TX-0000660,2024-02-15,North West,Subscription,59.22,0,0.0
TX-0000661,2024-02-15,Yorkshire,Training,235.3,0,0.0
TX-0000662,2024-02-15,Yorkshire,Training,372.66,0,0.0
TX-0000663,2024-02-15,North West,Training,327.55,0,0.0
TX-0000664,2024-02-15,London,Training,73.04,0,0.0
TX-0000665,2024-02-15,West Midlands,Training,115.28,0,0.0
TX-0000666,2024-02-15,Yorkshire,Consulting,572.93,0,0.0
TX-0000667,2024-02-15,Yorkshire,Training,210.83,0,0.0
TX-0000668,2024-02-15,East Midlands,Training,254.52,0,0.0
TX-0000669,2024-02-15,North West,Subscription,72.41,0,0.0
TX-0000670,2024-02-15,West Midlands,Subscription,81.57,0,0.0
TX-0000671,2024-02-15,North West,Training,50.0,0,0.0
TX-0000672,2024-02-15,North West,Subscription,38.51,0,0.0
TX-0000673,2024-02-15,North West,Training,50.0,0,0.0
TX-0000674,2024-02-15,London,Training,330.48,0,0.0
TX-0000675,2024-02-15,Yorkshire,Training,220.96,0,0.0
TX-0000676,2024-02-15,Yorkshire,Training,182.91,0,0.0
TX-0000677,2024-02-15,London,Training,217.17,0,0.0
TX-0000678,2024-02-15,West Midlands,Training,280.31,0,0.0
TX-0000679,2024-02-15,North West,Subscription,62.69,0,0.0
TX-0000680,2024-02-15,West Midlands,Subscription,28.59,0,0.0
TX-0000681,2024-02-16,North West,Training,257.51,0,0.0
TX-0000682,2024-02-16,London,Subscription,82.19,0,0.0
TX-0000683,2024-02-16,London,Training,183.43,0,0.0
TX-0000684,2024-02-16,London,Training,236.21,0,0.0
TX-0000685,2024-02-16,London,Training,136.84,0,0.0
TX-0000686,2024-02-16,North West,Training,347.77,0,0.0
TX-0000687,2024-02-16,London,Consulting,237.92,0,0.0
TX-0000688,2024-02-16,North West,Training,180.75,0,0.0
TX-0000689,2024-02-16,North West,Training,222.99,0,0.0
TX-0000690,2024-02-16,North West,Training,231.45,0,0.0
TX-0000691,2024-02-16,London,Training,251.51,0,0.0
TX-0000692,2024-02-16,London,Subscription,34.49,0,0.0
TX-0000693,2024-02-16,London,Consulting,522.25,0,0.0
TX-0000694,2024-02-16,East Midlands,Subscription,45.71,0,0.0
TX-0000695,2024-02-16,London,Consulting,433.34,0,0.0
TX-0000696,2024-02-16,West Midlands,Consulting,499.12,0,0.0
TX-0000697,2024-02-16,North West,Subscription,43.35,0,0.0
TX-0000698,2024-02-16,North West,Training,50.0,0,0.0
TX-0000699,2024-02-16,London,Subscription,87.31,0,0.0
TX-0000700,2024-02-16,London,Consulting,407.37,0,0.0
TX-0000701,2024-02-16,East Midlands,Training,151.12,0,0.0
TX-0000702,2024-02-16,East Midlands,Training,326.33,0,0.0
TX-0000703,2024-02-16,East Midlands,Training,326.9,0,0.0
TX-0000704,2024-02-17,North West,Subscription,62.32,0,0.0
TX-0000705,2024-02-17,North West,Consulting,502.43,0,0.0
TX-0000706,2024-02-17,West Midlands,Subscription,70.38,0,0.0
TX-0000707,2024-02-17,North West,Consulting,561.37,0,0.0
TX-0000708,2024-02-17,North West,Subscription,71.67,0,0.0
TX-0000709,2024-02-17,North West,Subscription,82.55,0,0.0
TX-0000710,2024-02-17,Yorkshire,Training,243.62,0,0.0
TX-0000711,2024-02-17,Yorkshire,Training,286.32,0,0.0
TX-0000712,2024-02-18,West Midlands,Training,221.15,0,0.0
TX-0000713,2024-02-18,London,Training,50.0,0,0.0
TX-0000714,2024-02-18,Yorkshire,Training,150.12,0,0.0
TX-0000715,2024-02-18,Yorkshire,Consulting,303.39,0,0.0
TX-0000716,2024-02-19,Yorkshire,Subscription,43.65,0,0.0
TX-0000717,2024-02-19,East Midlands,Consulting,443.06,0,0.0
TX-0000718,2024-02-19,London,Subscription,65.44,0,0.0
TX-0000719,2024-02-19,London,Consulting,580.85,0,0.0
TX-0000720,2024-02-19,West Midlands,Training,255.66,0,0.0
TX-0000721,2024-02-19,London,Training,243.63,0,0.0
TX-0000722,2024-02-19,Yorkshire,Training,253.44,0,0.0
TX-0000723,2024-02-19,North West,Training,356.72,0,0.0
TX-0000724,2024-02-19,London,Consulting,200.79,0,0.0
TX-0000725,2024-02-19,London,Consulting,162.78,0,0.0
TX-0000726,2024-02-19,Yorkshire,Training,218.61,0,0.0
TX-0000727,2024-02-19,West Midlands,Subscription,61.21,1,42.67
TX-0000728,2024-02-19,North West,Subscription,76.26,0,0.0
TX-0000729,2024-02-19,London,Consulting,441.52,0,0.0
TX-0000730,2024-02-19,London,Consulting,629.11,0,0.0
TX-0000731,2024-02-20,East Midlands,Training,58.12,0,0.0
TX-0000732,2024-02-20,London,Training,166.32,0,0.0
TX-0000733,2024-02-20,North West,Training,256.75,0,0.0
TX-0000734,2024-02-20,London,Subscription,51.85,0,0.0
TX-0000735,2024-02-20,North West,Training,268.81,0,0.0
TX-0000736,2024-02-20,London,Training,182.92,0,0.0
TX-0000737,2024-02-20,North West,Training,179.42,0,0.0
TX-0000738,2024-02-20,London,Subscription,74.85,0,0.0
TX-0000739,2024-02-20,London,Training,272.99,0,0.0
TX-0000740,2024-02-20,London,Training,200.27,0,0.0
TX-0000741,2024-02-20,London,Subscription,87.68,0,0.0
TX-0000742,2024-02-20,London,Consulting,369.26,0,0.0
TX-0000743,2024-02-20,North West,Training,242.68,0,0.0
TX-0000744,2024-02-20,London,Training,50.0,0,0.0
TX-0000745,2024-02-20,North West,Training,278.05,0,0.0
TX-0000746,2024-02-20,East Midlands,Consulting,698.01,0,0.0
TX-0000747,2024-02-20,North West,Training,262.99,0,0.0
TX-0000748,2024-02-20,London,Training,160.16,0,0.0
TX-0000749,2024-02-20,West Midlands,Training,295.93,0,0.0
TX-0000750,2024-02-20,East Midlands,Consulting,479.11,0,0.0
TX-0000751,2024-02-20,Yorkshire,Training,153.82,0,0.0
TX-0000752,2024-02-20,London,Consulting,278.53,0,0.0
TX-0000753,2024-02-20,London,Training,253.33,0,0.0
TX-0000754,2024-02-21,East Midlands,Consulting,297.46,0,0.0
TX-0000755,2024-02-21,London,Consulting,581.3,0,0.0
TX-0000756,2024-02-21,Yorkshire,Training,308.96,0,0.0
TX-0000757,2024-02-21,West Midlands,Training,177.07,0,0.0
TX-0000758,2024-02-21,North West,Training,254.54,0,0.0
TX-0000759,2024-02-21,Yorkshire,Training,379.66,0,0.0
TX-0000760,2024-02-21,Yorkshire,Consulting,404.34,0,0.0
TX-0000761,2024-02-21,East Midlands,Consulting,342.75,0,0.0
TX-0000762,2024-02-21,Yorkshire,Subscription,73.75,0,0.0
TX-0000763,2024-02-21,East Midlands,Subscription,71.76,0,0.0
TX-0000764,2024-02-21,London,Training,112.29,1,74.39
TX-0000765,2024-02-21,North West,Training,259.4,0,0.0
TX-0000766,2024-02-21,East Midlands,Subscription,77.35,0,0.0
TX-0000767,2024-02-21,East Midlands,Subscription,33.05,0,0.0
TX-0000768,2024-02-21,London,Training,81.13,0,0.0
TX-0000769,2024-02-21,Yorkshire,Subscription,46.17,0,0.0
TX-0000770,2024-02-21,London,Training,225.44,0,0.0
TX-0000771,2024-02-21,Yorkshire,Consulting,458.9,0,0.0
TX-0000772,2024-02-21,London,Subscription,70.8,0,0.0
TX-0000773,2024-02-21,London,Consulting,264.31,0,0.0
TX-0000774,2024-02-21,West Midlands,Consulting,722.16,0,0.0
TX-0000775,2024-02-21,North West,Training,364.42,0,0.0
TX-0000776,2024-02-22,North West,Training,259.16,0,0.0
TX-0000777,2024-02-22,London,Training,187.34,1,115.54
TX-0000778,2024-02-22,West Midlands,Training,181.34,0,0.0
TX-0000779,2024-02-22,West Midlands,Subscription,67.03,0,0.0
TX-0000780,2024-02-22,North West,Training,228.9,0,0.0
TX-0000781,2024-02-22,North West,Training,234.5,0,0.0
TX-0000782,2024-02-22,East Midlands,Training,168.52,0,0.0
TX-0000783,2024-02-22,West Midlands,Consulting,451.74,0,0.0
TX-0000784,2024-02-22,East Midlands,Training,170.72,0,0.0
TX-0000785,2024-02-22,London,Subscription,39.05,0,0.0
TX-0000786,2024-02-22,West Midlands,Training,131.07,0,0.0
TX-0000787,2024-02-22,Yorkshire,Subscription,30.6,0,0.0
TX-0000788,2024-02-22,North West,Subscription,75.51,1,43.91
TX-0000789,2024-02-22,East Midlands,Training,102.61,0,0.0
TX-0000790,2024-02-22,London,Training,190.25,0,0.0
TX-0000791,2024-02-22,London,Training,225.03,0,0.0
TX-0000792,2024-02-22,London,Consulting,535.16,0,0.0
TX-0000793,2024-02-22,West Midlands,Training,185.87,0,0.0
TX-0000794,2024-02-22,Yorkshire,Consulting,580.57,0,0.0
TX-0000795,2024-02-22,West Midlands,Training,187.79,0,0.0
TX-0000796,2024-02-22,London,Training,190.45,0,0.0
TX-0000797,2024-02-22,East Midlands,Training,171.25,0,0.0
TX-0000798,2024-02-22,London,Subscription,36.94,0,0.0
TX-0000799,2024-02-23,London,Subscription,60.95,0,0.0
TX-0000800,2024-02-23,North West,Subscription,92.52,0,0.0
TX-0000801,2024-02-23,West Midlands,Training,86.28,0,0.0
TX-0000802,2024-02-23,London,Subscription,48.16,0,0.0
TX-0000803,2024-02-23,Yorkshire,Consulting,281.6,0,0.0
TX-0000804,2024-02-23,London,Training,269.02,0,0.0
TX-0000805,2024-02-23,East Midlands,Training,287.9,0,0.0
TX-0000806,2024-02-23,Yorkshire,Subscription,51.54,0,0.0
